userID,createdon,score
1035,2022-03-08 20:21:50.397202,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.71}, {'index': 0, 'label': 'bsd', 'score': 0.29}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
147,2022-03-22 02:35:35.900716,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3853,2021-11-07 12:02:35.490226,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3890,2022-03-15 19:07:07.511337,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.525}, {'index': 1, 'label': 'dhs', 'score': 0.47}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
47,2022-04-04 17:53:03.871598,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.55}, {'index': 1, 'label': 'dhs', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1820,2022-03-19 11:42:11.708069,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
241,2022-01-21 13:51:37.294712,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.925}, {'index': 0, 'label': 'bsd', 'score': 0.06}, {'index': 3, 'label': 'gmr', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
2084,2022-03-13 00:22:54.946568,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.59}, {'index': 0, 'label': 'bsd', 'score': 0.41}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1067,2021-11-17 00:41:01.967883,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1509,2022-02-24 22:42:10.410329,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 1.0}, {'index': 1, 'label': 'dhs', 'score': 0.0}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
743,2022-03-30 22:13:07.016394,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.85}, {'index': 0, 'label': 'bsd', 'score': 0.15}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
514,2021-12-02 01:02:01.283983,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 0, 'label': 'gmr', 'score': 0.415}, {'index': 3, 'label': 'bsd', 'score': 0.335}, {'index': 1, 'label': 'dhs', 'score': 0.25}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
3478,2022-03-01 23:51:42.010720,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 1.0}, {'index': 1, 'label': 'dhs', 'score': 0.0}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
231,2022-03-18 23:31:06.560333,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
3580,2022-02-25 17:42:41.412479,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.69}, {'index': 0, 'label': 'bsd', 'score': 0.31}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
546,2022-04-17 22:10:05.400160,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
602,2022-03-12 03:51:02.889297,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2451,2022-03-25 06:23:20.505319,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3392,2022-04-03 08:05:48.895960,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.585}, {'index': 0, 'label': 'bsd', 'score': 0.415}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1258,2022-03-23 07:50:26.178835,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
845,2022-02-21 17:18:22.552472,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.585}, {'index': 0, 'label': 'bsd', 'score': 0.415}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
959,2022-04-21 22:31:23.937786,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.575}, {'index': 1, 'label': 'dhs', 'score': 0.33}, {'index': 3, 'label': 'gmr', 'score': 0.095}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
4898,2022-04-05 08:15:21.787145,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.64}, {'index': 0, 'label': 'bsd', 'score': 0.335}, {'index': 3, 'label': 'gmr', 'score': 0.025}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
4820,2022-03-02 20:59:26.567352,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1274,2022-03-17 16:27:16.782647,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1717,2022-04-14 00:58:09.755120,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
4568,2022-02-10 04:43:51.991549,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2740,2021-07-01 15:53:39.994720,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.525}, {'index': 3, 'label': 'gmr', 'score': 0.36}, {'index': 1, 'label': 'dhs', 'score': 0.115}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
3,2022-03-23 09:03:52.859220,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.47}, {'index': 0, 'label': 'bsd', 'score': 0.285}, {'index': 1, 'label': 'dhs', 'score': 0.245}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
4759,2022-04-12 08:13:07.325714,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1031,2022-02-20 13:52:45.235253,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
965,2022-02-26 06:36:08.760919,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 0, 'label': 'dhs', 'score': 0.615}, {'index': 1, 'label': 'bsd', 'score': 0.385}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2680,2022-03-06 05:14:14.940545,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.44}, {'index': 1, 'label': 'dhs', 'score': 0.4}, {'index': 0, 'label': 'bsd', 'score': 0.16}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
333,2022-03-26 16:24:19.676357,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 1.0}, {'index': 0, 'label': 'bsd', 'score': 0.0}, {'index': 1, 'label': 'dhs', 'score': 0.0}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1282,2022-03-16 11:33:47.896950,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.375}, {'index': 1, 'label': 'dhs', 'score': 0.34}, {'index': 0, 'label': 'bsd', 'score': 0.285}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1979,2022-03-21 01:16:06.308577,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2665,2022-04-08 20:58:48.593999,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.83}, {'index': 0, 'label': 'bsd', 'score': 0.17}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1568,2021-07-16 11:05:06.516974,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.63}, {'index': 0, 'label': 'bsd', 'score': 0.335}, {'index': 3, 'label': 'gmr', 'score': 0.035}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
3863,2022-03-22 17:29:23.561367,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.485}, {'index': 1, 'label': 'dhs', 'score': 0.305}, {'index': 0, 'label': 'bsd', 'score': 0.21}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
378,2022-02-24 09:02:51.878429,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
4684,2022-04-20 04:49:24.475769,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
2927,2022-02-28 03:23:24.166686,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.85}, {'index': 0, 'label': 'bsd', 'score': 0.15}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3744,2022-04-22 19:22:43.954107,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.835}, {'index': 0, 'label': 'bsd', 'score': 0.16}, {'index': 3, 'label': 'gmr', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
2118,2022-03-08 18:43:35.460337,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
1849,2022-02-23 21:54:06.763598,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.57}, {'index': 1, 'label': 'dhs', 'score': 0.43}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
405,2022-02-26 14:09:16.352464,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 1.0}, {'index': 0, 'label': 'bsd', 'score': 0.0}, {'index': 1, 'label': 'dhs', 'score': 0.0}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1620,2022-03-14 17:52:41.825693,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2612,2022-03-15 00:55:55.037362,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2267,2022-03-17 11:24:22.048533,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.615}, {'index': 1, 'label': 'dhs', 'score': 0.385}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1332,2022-03-07 14:00:21.217100,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
568,2021-11-08 23:36:11.071413,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.69}, {'index': 0, 'label': 'bsd', 'score': 0.31}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2255,2022-02-19 04:00:00.790550,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
4871,2022-03-15 11:33:00.082710,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.745}, {'index': 1, 'label': 'dhs', 'score': 0.25}, {'index': 3, 'label': 'gmr', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
4762,2022-04-04 09:56:43.978257,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.585}, {'index': 0, 'label': 'bsd', 'score': 0.415}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
803,2022-04-03 12:32:54.104037,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.57}, {'index': 0, 'label': 'bsd', 'score': 0.43}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2972,2022-02-15 15:13:19.258443,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.71}, {'index': 0, 'label': 'bsd', 'score': 0.29}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1050,2022-02-25 19:21:12.248095,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.585}, {'index': 0, 'label': 'bsd', 'score': 0.415}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3477,2022-02-26 16:11:38.354137,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.825}, {'index': 0, 'label': 'bsd', 'score': 0.16}, {'index': 3, 'label': 'gmr', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1086,2022-02-28 23:41:26.854632,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.675}, {'index': 1, 'label': 'dhs', 'score': 0.32}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
741,2022-04-10 01:27:36.052524,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
989,2022-03-04 18:36:54.989687,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1191,2022-03-20 05:39:13.429787,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.675}, {'index': 1, 'label': 'dhs', 'score': 0.32}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1778,2022-04-01 19:25:12.760601,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0}, {'index': 1, 'label': 'dhs', 'score': 0}, {'index': 2, 'label': 'eep', 'score': 0}, {'index': 3, 'label': 'gmr', 'score': 0}]}"
1418,2022-02-15 11:11:21.853889,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1196,2022-04-19 18:47:07.951244,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.495}, {'index': 1, 'label': 'dhs', 'score': 0.305}, {'index': 0, 'label': 'bsd', 'score': 0.2}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
3052,2022-04-24 15:12:53.100477,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.69}, {'index': 0, 'label': 'bsd', 'score': 0.31}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
4024,2022-03-25 21:53:51.244579,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.69}, {'index': 0, 'label': 'bsd', 'score': 0.31}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
4597,2022-04-15 20:52:28.469387,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.555}, {'index': 0, 'label': 'bsd', 'score': 0.445}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
93,2022-04-17 12:04:10.937103,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2105,2022-04-21 08:20:15.114308,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.565}, {'index': 0, 'label': 'bsd', 'score': 0.435}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
745,2022-03-24 01:13:53.319175,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.525}, {'index': 3, 'label': 'gmr', 'score': 0.36}, {'index': 1, 'label': 'dhs', 'score': 0.115}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
4368,2022-04-09 22:00:26.182967,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1993,2022-03-22 11:10:37.736222,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.55}, {'index': 0, 'label': 'bsd', 'score': 0.45}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
926,2022-03-31 11:23:29.783223,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'bsd', 'score': 0.745}, {'index': 0, 'label': 'dhs', 'score': 0.235}, {'index': 3, 'label': 'gmr', 'score': 0.02}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
3818,2022-03-28 00:35:53.906313,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.985}, {'index': 0, 'label': 'bsd', 'score': 0.015}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2327,2022-02-23 14:46:58.511869,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.64}, {'index': 1, 'label': 'dhs', 'score': 0.36}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2482,2022-04-07 17:09:36.396087,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.54}, {'index': 0, 'label': 'bsd', 'score': 0.46}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
4337,2022-03-27 08:10:44.043018,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.83}, {'index': 0, 'label': 'bsd', 'score': 0.17}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
947,2022-02-12 20:38:02.561745,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
635,2022-02-23 03:36:36.740628,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 3, 'label': 'dhs', 'score': 0.55}, {'index': 1, 'label': 'gmr', 'score': 0.245}, {'index': 0, 'label': 'bsd', 'score': 0.205}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
1074,2022-02-17 15:43:14.860200,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.585}, {'index': 0, 'label': 'bsd', 'score': 0.415}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
2728,2022-04-21 03:37:41.034492,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.58}, {'index': 1, 'label': 'dhs', 'score': 0.42}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
3183,2022-04-02 18:40:47.211833,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 1.0}, {'index': 1, 'label': 'dhs', 'score': 0.0}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1161,2022-03-12 07:51:50.472198,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 0, 'label': 'dhs', 'score': 0.575}, {'index': 1, 'label': 'bsd', 'score': 0.425}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
293,2022-03-14 21:51:38.634891,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
2517,2022-03-06 07:18:34.896581,"{'currentPrediction': 'dhs', 'userBehaviorPredictions': [{'index': 1, 'label': 'dhs', 'score': 0.56}, {'index': 0, 'label': 'bsd', 'score': 0.44}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
1961,2022-04-02 21:03:17.099931,"{'currentPrediction': 'gmr', 'userBehaviorPredictions': [{'index': 3, 'label': 'gmr', 'score': 0.68}, {'index': 1, 'label': 'dhs', 'score': 0.315}, {'index': 0, 'label': 'bsd', 'score': 0.005}, {'index': 2, 'label': 'eep', 'score': 0.0}]}"
2445,2021-07-24 15:03:59.177585,"{'currentPrediction': 'bsd', 'userBehaviorPredictions': [{'index': 0, 'label': 'bsd', 'score': 0.645}, {'index': 1, 'label': 'dhs', 'score': 0.355}, {'index': 2, 'label': 'eep', 'score': 0.0}, {'index': 3, 'label': 'gmr', 'score': 0.0}]}"
